carrier,freq,cid,count
310410,5110,258,14
310410,5110,404,5
310410,5110,211,5
310410,65535,280,5
310410,66486,326,1
310410,5110,326,2
310410,9820,200,1
310410,5110,324,2
310410,5110,385,2
310410,5110,378,2
310410,5110,379,2
310410,5110,457,10
310410,5110,396,5
310410,5110,409,2
310410,5110,451,1
310410,5110,456,2
310410,5110,386,6
310410,5110,448,2
310410,5110,65,5
310410,5110,479,12
310410,5110,438,2
310410,5110,418,3
310410,5110,477,3
310410,65535,418,1
310410,66486,417,2
310410,66486,64,1
310410,5110,63,3
310410,9820,441,1
310410,5110,417,3
310410,5110,67,2
310410,5110,68,2
310410,5110,395,2
310410,5110,329,2
310410,5110,425,6
310410,5110,424,14
310410,5110,151,11
310410,5110,169,8
310410,5110,170,5
310410,5110,183,11
310410,5110,140,6
310410,5110,138,3
310410,5110,195,2
310410,5110,57,8
310410,675,286,1
310410,675,115,3
310410,675,116,3
310410,675,114,6
310410,65535,242,1
310410,66486,111,1
310410,66486,257,1
310410,66486,242,1
310410,5110,111,1
310410,5110,257,12
310410,5110,255,1
310410,5110,288,2
310410,5110,352,6
310410,5110,234,6
310410,5110,236,4
310410,5110,235,3
310410,5110,202,11
310410,5110,267,2
310410,9820,302,1
310410,65535,302,1
310410,5110,142,1
310410,675,151,2
310410,5110,168,11
310410,5110,150,11
310410,5110,152,10
310410,5110,314,4
310410,5110,313,3
310410,675,287,1
310410,5110,286,2
310410,5110,303,4
310410,5110,148,3
310410,5110,256,2
310410,675,280,1
310410,65535,269,1
310410,5110,312,1
310410,65535,313,1
310410,66486,312,1
310410,66486,314,1
310410,5110,218,3
310410,5110,139,4
310410,5110,167,2
310410,5110,127,1
310410,5110,128,3
310410,5110,397,2
310410,675,397,1
310410,5110,398,2
310410,5110,463,2
310410,5110,66,4
310410,5110,221,6
310410,975,221,1
310410,5110,270,12
310410,5110,61,5
310410,5110,60,8
310410,5110,23,6
310410,5110,88,5
310410,5110,79,5
310410,5110,78,2
310410,5110,89,3
310410,5110,284,30
310410,5110,87,3
310410,700,284,7
310410,700,78,9
310410,5110,253,16
310410,5110,359,6
310410,700,253,1
310410,5110,252,5
310410,5110,299,2
310410,5110,208,5
310410,5110,209,4
310410,5110,389,2
310410,5110,415,4
310410,5110,392,6
310410,5110,399,2
310410,5110,401,3
310410,700,401,1
310410,5110,445,2
310410,700,445,1
310410,700,446,1
310410,700,135,3
310410,700,137,1
310410,675,152,1
310410,5110,166,1
310410,5110,227,1
310410,5110,225,2
310410,5110,226,1
310410,5110,189,5
310410,675,190,11
310410,5110,190,2
310410,2200,260,2
310410,5110,96,5
310410,5145,105,1
310410,675,373,4
310410,9820,119,4
310410,1025,221,1
310410,9820,221,2
310410,2175,285,2
310410,2175,388,2
310410,1025,419,2
310410,1025,418,2
310410,675,194,4
310410,675,491,3
310410,9820,470,2
310410,9820,261,3
310410,2175,186,2
310410,2175,203,2
310410,675,237,1
310410,2200,259,2
310410,2200,459,2
310410,1025,503,2
310410,5110,27,2
310410,9840,324,1
310410,2425,326,1
310410,2200,315,1
310410,2200,310,4
310410,5110,446,3
310410,5110,336,1
310410,2200,65,1
310410,5110,345,2
310410,5110,432,4
310410,5110,247,4
310410,9820,247,2
310410,675,247,1
310410,675,248,2
310410,2425,248,1
310410,2425,82,2
310410,2200,428,2
310410,5110,484,2
310410,5110,355,6
310410,675,210,4
310410,675,209,2
310410,675,212,6
310410,2425,176,1
310410,9840,176,2
310410,675,437,11
310410,675,143,7
310410,2425,341,2
310410,5110,249,1
310410,5110,292,2
310410,2200,313,4
310410,675,179,3
310410,675,2,4
310410,5110,480,16
310410,5110,427,5
310410,5110,149,2
310410,67086,444,3
310410,2200,222,2
310410,2200,223,2
310410,675,290,9
310410,2200,108,2
310410,675,59,4
310410,675,195,1
310410,9820,195,2
310410,5110,376,2
310410,5110,155,5
310410,5110,260,4
310410,5110,48,4
310410,5110,461,5
310410,675,461,2
310410,9840,243,2
310410,2200,243,2
310410,2200,461,1
310410,5110,160,1
